,ABMAG,DEC,DITHER,IDX,RA,SOURCE,THETA,VEL
105,22.8273786695,-21.3438350596,2,105,8.19869712827,26,226.738439679,2.74149940895
117,24.3987558657,-21.4601144275,2,117,8.19051919561,29,268.767805318,0.131780781199
121,24.2157341315,-21.5002780342,2,121,8.29307678038,30,292.622821561,12.1920112804
125,21.9654168576,-21.2760096158,2,125,8.15082529474,31,27.258280622,0.0194901481108
129,22.0078851746,-21.341400933,2,129,8.34410754004,32,236.323920455,3.9436100994
133,25.8683484741,-21.3989680694,2,133,8.04961641321,33,183.33439203,0.016473985544
137,23.7474926704,-21.4237643881,2,137,7.93488577064,34,172.758020939,3.49501120662
141,25.7018811482,-21.2255531362,2,141,8.04071404834,35,344.006692175,3.81770190197
149,24.9500555193,-21.5281961552,2,149,8.30439338292,37,88.9123323571,28.0000558135
153,22.4398418108,-21.5800986569,2,153,7.91343945375,38,256.403764048,0.373367241857
157,22.7078504685,-21.3017780758,2,157,8.20314152536,39,116.849537923,0.0457331081367
161,22.4037897642,-21.6681404602,2,161,8.1637902821,40,99.7186882982,0.166973626557
165,25.970828962,-21.5179778877,2,165,8.2995415386,41,250.360362919,3.05834756007
169,21.0653850556,-21.6649970954,2,169,7.98948889755,42,330.678629333,0.174922670405
173,25.7755814182,-21.5403146479,2,173,8.31842520327,43,88.0112527913,0.0151176390276
177,22.5155016216,-21.664805463,2,177,8.06581430488,44,164.91089422,0.125455205107
181,22.5443146793,-21.5519213367,2,181,8.26726842828,45,91.0773658157,29.7142480312
189,22.2423388929,-21.2473242714,2,189,8.33193655339,47,217.633978307,0.403385459811
197,20.2110095688,-21.4183060372,2,197,7.97423357858,49,24.450298846,19.1111199033
201,20.5056360184,-21.3919945259,2,201,8.08626304288,50,246.990628507,0.0407282975563
205,24.3951241889,-21.5192598514,2,205,7.93672500164,51,197.373635062,0.0547790985403
209,23.817199963,-21.6155891666,2,209,8.30055468285,52,49.674978993,0.0288828951553
217,21.8010203589,-21.3307137358,2,217,8.08213742701,54,88.4012779169,28.9819574858
221,21.325115125,-21.6685503598,2,221,8.36213449147,55,54.6431985304,0.0720472592635
225,20.33011996,-21.6896345841,2,225,8.38381487732,56,333.358012616,0.0241361600453
229,23.1394764247,-21.314776062,2,229,8.11812874092,57,244.837805618,0.557992519966
233,22.4982179438,-21.5499858755,2,233,8.30306438372,58,85.5572118767,0.385470243745
237,20.289312499,-21.3495668121,2,237,8.01536469114,59,204.79869092,3.58023543351
241,23.4344270932,-21.3327159822,2,241,8.18855171186,60,200.387538516,1.4424341156
245,24.8210999041,-21.2334844867,2,245,8.34154440159,61,26.1853959184,1.44389790376
249,20.6816103172,-21.4998385738,2,249,8.15728073802,62,302.29506375,0.0332788613448
253,21.6627032866,-21.5207396713,2,253,8.18503955183,63,145.915017371,0.744124947157
257,23.8500685501,-21.2967145516,2,257,7.90964247867,64,52.1535560567,0.0262096944709
261,22.9564238326,-21.3177513046,2,261,8.06859210437,65,68.73122112,0.0340477404126
265,23.039336454,-21.3736904872,2,265,7.92977015013,66,176.630449343,0.367557617957
269,22.7686415604,-21.2945466303,2,269,8.04272268205,67,256.32877473,0.31041062503
273,25.3684584436,-21.3789259056,2,273,8.05571085355,68,354.577844772,3.55657535755
277,23.6346661588,-21.2212792393,2,277,8.27691641047,69,314.923140625,0.0180225898967
281,23.620133619,-21.5330627336,2,281,7.90997036095,70,179.655006204,0.0931906056373
285,22.6632311371,-21.3308713723,2,285,8.10474900741,71,38.4407978377,0.0375618087301
297,21.2510029308,-21.3940209713,2,297,8.06319773174,74,81.5716356838,1.66156448441
309,23.5709147398,-21.6624575038,2,309,8.27162385364,77,85.096857655,0.419922851989
313,20.1869064251,-21.690329407,2,313,8.32904672873,78,214.343728327,0.0194465128638
317,23.9915445952,-21.3202125457,2,317,8.09866679868,79,203.012139268,0.961408703849
321,23.8243129708,-21.4736219949,2,321,8.19279475847,80,345.216503514,0.0623136619913
325,25.1747909738,-21.3885826138,2,325,8.14673204989,81,163.16615996,0.0133117933804
329,25.649826274,-21.3284014086,2,329,8.1904623818,82,46.4249068483,22.5831882158
333,22.6737623205,-21.4906700842,2,333,8.02110795021,83,273.804363636,0.0181803268606
337,24.0197457946,-21.5158630428,2,337,8.04053856257,84,72.5882670411,3.46711599558
341,25.5459841978,-21.6154360426,2,341,7.90272485352,85,63.2627507567,0.559377753749
349,21.9355143963,-21.283425787,2,349,8.01100258307,87,122.493889025,0.663491611459
353,21.9168578656,-21.3329000614,2,353,8.1688205021,88,348.211119082,0.323465899441
357,21.74874011,-21.2622902694,2,357,8.17280319631,89,51.4893877515,0.804487861587
361,25.7445045424,-21.3774372045,2,361,8.12855609483,90,304.04107181,17.8292306283
365,22.4357500578,-21.354468058,2,365,8.03501179358,91,240.986210393,28.8343760381
369,25.6793349342,-21.6033646164,2,369,7.92227961862,92,39.3497669086,2.00890894126
373,25.143143353,-21.3161749855,2,373,8.37942393835,93,31.7712744105,0.170354612112
377,24.1335659962,-21.5329655346,2,377,8.05988656215,94,347.92633486,0.336513264474
381,20.0197278125,-21.4805570893,2,381,8.13769343027,95,69.9470946767,4.97236198687
385,25.4006209979,-21.5404899554,2,385,8.37867287821,96,29.4840216066,1.53473540943
393,20.0354561352,-21.3708018465,2,393,8.04902904364,98,234.046986485,1.84350253338
405,23.5744513657,-21.591003601,2,405,8.31698927459,101,346.715307973,0.232032109285
409,23.664842333,-21.277528841,2,409,7.92404830357,102,99.9797507033,0.019383713181
413,23.5977151304,-21.5481969624,2,413,8.12233981009,103,84.1055262653,7.3044243005
417,21.8737039811,-21.4808979703,2,417,8.28098025528,104,304.441939612,0.101534527254
425,24.8044054053,-21.5495138105,2,425,8.18300961862,106,248.006267841,0.0369181857676
433,21.1680477743,-21.5281423412,2,433,8.06532849734,108,73.295329016,0.0105817439457
437,21.2636458331,-21.345185446,2,437,8.17195806076,109,24.3356016973,4.01341438734
445,22.417083261,-21.3859019381,2,445,8.14686526164,111,64.8285823505,16.5492990334
449,25.3110661666,-21.5653403862,2,449,8.22674137953,112,44.73385569,0.112355540901
453,21.2129260602,-21.3716019843,2,453,7.9696038284,113,80.9306186072,0.44525495091
457,22.5140889649,-21.3861353685,2,457,7.91517035615,114,100.605439314,3.75116915401
461,23.88775504,-21.2871356106,2,461,8.05908533412,115,12.1758231758,1.82955098398
465,23.0698577168,-21.4331445594,2,465,7.94403165277,116,91.5837066149,0.0852195566715
469,22.0029949131,-21.244458708,2,469,7.97944047801,117,240.787694312,0.225706176742
473,24.6708406032,-21.4936389356,2,473,8.33300033804,118,273.570869023,14.0485758619
477,20.8126108074,-21.556636674,2,477,8.07273426762,119,81.365189136,3.47717726568
481,21.1502646335,-21.4404973096,2,481,7.99938328099,120,220.265852157,0.0184126822265
485,22.4155348874,-21.2387775904,2,485,8.26625249146,121,328.412190355,0.0521500294024
489,24.7210667915,-21.3383589138,2,489,7.94226423831,122,194.979826181,12.2684794407
493,21.5228491636,-21.4530242757,2,493,8.26228264984,123,134.620232247,0.272286216656
497,20.656912528,-21.4512514011,2,497,8.12489772926,124,4.75222520336,0.051417332225
501,25.5840560863,-21.3756529117,2,501,8.18913546013,125,298.554370028,0.16081347306
505,20.7583237026,-21.4761390003,2,505,7.96382102063,126,293.962149977,0.271184980149
509,23.6300323422,-21.4244788384,2,509,7.98238533495,127,28.6992423922,4.22878706062
513,21.7407316195,-21.214409861,2,513,8.21253742349,128,61.8031071638,0.0290234732719
517,23.7591763515,-21.2345846558,2,517,7.91480349534,129,301.7336516,9.38245912824
521,23.956855723,-21.2796654267,2,521,8.01428716341,130,203.09770039,0.20923728785
525,20.4063569698,-21.6364393084,2,525,8.16117777133,131,125.921596896,0.455158485468
529,22.1326575488,-21.4217372251,2,529,8.00338839514,132,52.201066628,0.0283504649965
533,22.0083444649,-21.5167813067,2,533,8.08071290905,133,35.4668673301,0.0884022427581
537,21.0650382033,-21.2448142963,2,537,8.34932396172,134,201.665310594,19.444344862
541,20.0480200387,-21.5432032824,2,541,8.35266745103,135,255.623720423,0.446058360838
545,20.0626304126,-21.2346180599,2,545,8.17337816446,136,342.313571745,0.0338848705486
549,23.5847528278,-21.5809094233,2,549,8.15673443265,137,269.298479565,0.831538174498
553,20.5078311221,-21.4897019338,2,553,7.89733082694,138,134.008564473,1.43926937846
557,21.8940094216,-21.2209058714,2,557,8.37899693243,139,273.051830015,8.95712019902
565,25.2414953074,-21.2353998859,2,565,8.28434467114,141,223.864332822,21.4478865162
569,25.476703965,-21.4305795262,2,569,8.17077781059,142,259.457051024,0.0479114427912
573,21.0193895656,-21.5859654549,2,573,8.32872753784,143,15.0511028836,0.625523476875
577,21.9008474041,-21.3435034251,2,577,8.18207836717,144,142.287054575,0.249110342643
581,21.4506814143,-21.4392054064,2,581,8.2444298015,145,58.0819764439,0.0932133984737
585,22.9457298189,-21.4471400765,2,585,7.96424632933,146,99.389910592,1.26035365327
589,23.2636604574,-21.6317558866,2,589,8.10422564561,147,81.5411963927,0.0189247719303
593,22.4327263225,-21.627491065,2,593,8.23692742894,148,109.68621491,0.526852826751
597,24.4544618791,-21.2351641046,2,597,7.94233880781,149,49.0440172039,0.44504689672
601,23.8623980946,-21.2223079567,2,601,8.10967946218,150,249.930020735,3.61813464619
605,23.9560601043,-21.2170311617,2,605,7.97311090122,151,19.0318327141,0.10480527662
609,20.8953421116,-21.5211081412,2,609,8.14348439665,152,209.317788293,0.0568649073887
613,24.4795027388,-21.6770602468,2,613,8.2995201302,153,64.7021263076,0.0518595480366
617,23.8486855737,-21.4231446916,2,617,7.93247828393,154,182.408886201,25.9841294678
621,21.7893861754,-21.3318087244,2,621,8.29002704296,155,101.346781273,0.375725460905
625,22.2549673719,-21.3744192109,2,625,8.17109912132,156,133.227675954,21.5508241483
629,25.9317671911,-21.6735704268,2,629,8.18337917599,157,181.630408671,13.0578346632
633,22.0675696417,-21.5835350531,2,633,7.98907466191,158,44.0392360648,0.341261447775
641,23.6819207263,-21.6726210206,2,641,8.03806207542,160,303.989132336,1.98725029988
645,23.7103562764,-21.2756522353,2,645,7.90741203056,161,141.191476829,17.6834241164
649,20.0801205331,-21.2049149951,2,649,7.90564367178,162,61.0424923172,6.27296141729
657,24.6660767125,-21.6729700452,2,657,8.26247576074,164,327.646306822,0.521797314162
661,25.6992924628,-21.2101600724,2,661,8.16865137787,165,298.647891751,0.0772750733584
665,24.2178930386,-21.3165170633,2,665,8.08252802803,166,257.058333372,1.29518214771
669,20.6972344007,-21.4729001377,2,669,7.97403773434,167,35.7723554358,0.0165956489106
673,21.4796088687,-21.4609215737,2,673,8.30921300732,168,328.78844785,0.97069432748
681,23.7921892803,-21.52212251,2,681,8.28140928079,170,324.09916263,0.645595291858
685,20.5728215208,-21.6734562599,2,685,8.31414520257,171,202.885261873,1.19704336984
693,21.9318055252,-21.5437300242,2,693,8.28059669223,173,357.926170607,0.66969675443
697,25.8279517636,-21.3590979984,2,697,8.19798003015,174,47.6632210975,1.67046418368
705,24.4605078094,-21.5197028838,2,705,8.26522810396,176,120.343770857,0.0838421353018
709,23.1061357702,-21.5764900943,2,709,7.97802614564,177,64.8733527393,0.120589619099
713,20.9868797367,-21.6734974462,2,713,8.119278957,178,50.6151594618,0.347225839327
717,25.6962894223,-21.2841877448,2,717,8.14655150584,179,240.92906783,0.204334724637
721,25.5309557281,-21.6607222446,2,721,8.13197952921,180,109.387538219,0.938933418456
725,25.295424202,-21.2239299728,2,725,8.31217246018,181,220.915632203,0.272657237481
729,20.3062316002,-21.3477328901,2,729,7.9792905613,182,336.815778701,20.6582771185
733,24.6496412926,-21.2441208842,2,733,7.89735179268,183,73.0457614398,1.18775067901
737,20.6353709145,-21.2927494213,2,737,8.31441429313,184,43.0596526161,0.445096932452
741,25.4323751998,-21.6028401578,2,741,8.25910064775,185,141.188638649,28.9382726721
745,23.5273189083,-21.612053925,2,745,8.11834670926,186,250.034121591,0.0607745136267
749,25.9285385462,-21.2193188877,2,749,8.09848466048,187,340.188131928,0.379954990152
753,22.5719681391,-21.5544535675,2,753,7.94838136495,188,58.8176979857,0.32341332935
761,24.6576880056,-21.6145101745,2,761,7.9373121458,190,100.39087847,0.971181953429
765,21.5589049266,-21.5502199176,2,765,8.24798434141,191,73.6560266385,2.46862301614
773,24.960799851,-21.5757955838,2,773,7.99297672782,193,286.419445348,0.0570172454342
777,23.1278315499,-21.3240646446,2,777,8.17689079875,194,33.4245714864,0.0324095860784
781,22.5469108333,-21.2603775572,2,781,8.03692096133,195,312.846904131,0.0768492677947
785,23.1860182268,-21.5398341945,2,785,8.21787522592,196,300.137537191,0.238038893976
789,25.675868736,-21.5506476224,2,789,8.29178346088,197,245.445679155,0.0172976892954
793,25.9956419729,-21.6855581854,2,793,8.06543636033,198,106.493132698,6.05081633546
797,24.0255415331,-21.4886685264,2,797,7.93672105342,199,59.8031267966,0.0173371006144
801,24.7374568223,-21.6672773606,2,801,8.29665920919,200,330.818864618,0.0134797280332
805,25.8895253282,-21.4126699059,2,805,8.28243776623,201,25.7130481387,0.049314016963
809,20.8493504729,-21.3560309374,2,809,8.08670375192,202,170.808505592,0.059278244064
813,20.1577221193,-21.4158407317,2,813,8.32223432591,203,129.682591117,0.0832225146471
817,24.4786565673,-21.3981357867,2,817,8.0820159826,204,57.5031897021,0.0112318494465
821,23.6995284442,-21.4001792883,2,821,8.01867268194,205,348.449673347,0.218543763454
825,20.5952281957,-21.2484461233,2,825,8.30474643919,206,78.8225322697,2.36528725341
829,23.1314160521,-21.4344874144,2,829,8.25819083345,207,256.240946298,0.0219772011589
845,21.0820950812,-21.589095999,2,845,8.33786401524,211,285.439673135,0.361306068731
853,20.9235116441,-21.5851660704,2,853,8.04852870534,213,344.142011048,0.292660786769
857,24.2703655262,-21.3134252544,2,857,8.32330976771,214,29.8288836434,6.19950108878
861,25.1525144327,-21.2485929555,2,861,8.04513256922,215,230.770830474,0.148003325145
865,24.1186482248,-21.4278152291,2,865,7.9026217638,216,220.840648346,0.136046021615
869,21.5907776529,-21.6283883586,2,869,7.91459510877,217,172.825853774,0.0250994753889
873,22.3821962412,-21.3876559124,2,873,7.98266479083,218,59.4695147939,6.97330941174
881,22.0652253248,-21.2457781467,2,881,8.01873744976,220,262.950239722,0.0215170884752
885,23.273613962,-21.5882482589,2,885,8.34704512207,221,345.132245305,2.65212189973
889,24.116700409,-21.5836731134,2,889,8.12054911973,222,333.288753362,18.3327262712
893,21.79815737,-21.4588216298,2,893,7.95510572198,223,265.463963581,0.0220225432028
897,21.2921469408,-21.4532124761,2,897,8.29494689687,224,84.1254695357,0.104822635622
901,24.7298527396,-21.6061199439,2,901,8.0917351762,225,275.220999791,0.0283574441014
909,20.2503557037,-21.365822615,2,909,8.31839718168,227,101.28885921,0.944516841251
917,20.769158615,-21.6701683092,2,917,8.24454095564,229,246.883535644,0.308828010406
921,23.2859150177,-21.4918538281,2,921,8.06781421461,230,98.3138256424,5.01708649596
937,25.3850714682,-21.5630094144,2,937,8.16954648561,234,299.910479499,0.0652521511993
941,22.0519348759,-21.2247829536,2,941,7.95124933182,235,116.372403534,0.128434726628
945,20.7925118302,-21.2598454267,2,945,8.07686124412,236,214.53842369,23.9845995243
949,22.7454976905,-21.2296437011,2,949,8.10437449024,237,65.3908968543,0.0199896850308
953,20.5066268484,-21.3204141462,2,953,8.14553617737,238,115.826188261,1.57703581862
957,24.4413595595,-21.4830068925,2,957,8.33588023883,239,250.312939063,0.0313072227943
961,22.1824269127,-21.2312484861,2,961,8.04004641139,240,180.562597667,0.593783162283
965,22.0013669733,-21.5496728309,2,965,8.08822412787,241,313.43082007,0.0467575241239
969,20.6385479813,-21.40339314,2,969,8.28663718866,242,298.13781489,0.0122313337142
973,21.1168737205,-21.4062256332,2,973,8.09612032481,243,107.191346505,0.604219889713
981,20.6757336743,-21.5749842589,2,981,8.30998994899,245,231.544904021,2.16756635775
989,25.588930262,-21.3803693663,2,989,7.92136341063,247,306.193484247,22.8485594958
993,22.3931311666,-21.5579863448,2,993,8.38448920034,248,5.32322471144,0.310982311143
997,21.0823519072,-21.5267518764,2,997,8.00449821969,249,54.5331290493,1.86007448352
1005,23.9644127719,-21.5356578562,2,1005,8.07361909228,251,101.491820004,19.9504241515
1009,23.6806106872,-21.285541148,2,1009,8.29130057471,252,114.276676829,2.14298258291
1013,20.7432929296,-21.4271052262,2,1013,8.20378466479,253,29.3968570935,0.0432597925573
1017,22.1092492806,-21.6906802431,2,1017,8.30048761681,254,131.820671829,1.8237293375
1021,22.8385988097,-21.3295875685,2,1021,8.03467351696,255,325.430538945,6.69649005911
1025,22.2703118037,-21.4483362118,2,1025,8.02799327908,256,44.1797674465,8.37444651938
1029,21.3315419973,-21.3105934745,2,1029,8.1905342155,257,281.655640555,0.412687374232
1037,20.8569688697,-21.5439687262,2,1037,8.24510709276,259,22.7704970695,15.9517888314
1041,24.376550727,-21.2803332552,2,1041,8.02165449184,260,154.422280698,0.526333153336
1045,20.7380696565,-21.6133357386,2,1045,7.95120664553,261,347.961402576,0.398779771817
1057,20.2276473167,-21.2695536314,2,1057,8.23212803821,264,15.5075861141,19.2600313443
1061,20.9300677214,-21.6437893906,2,1061,7.98827468855,265,319.741556399,21.7691100667
1065,21.0238940373,-21.5306588253,2,1065,7.91336258029,266,203.51562836,0.0773294679197
1069,24.6218732334,-21.4340023265,2,1069,8.36638169333,267,296.007051564,1.37321065505
1073,21.4351912463,-21.3608193667,2,1073,8.31927349875,268,173.453359047,0.517631590568
1077,24.4830205234,-21.6473567684,2,1077,8.30395117799,269,90.5083489174,0.465761928582
1085,23.9672802092,-21.4215062599,2,1085,8.18944687925,271,122.744180783,0.397856735503
1089,23.927323999,-21.4414819877,2,1089,8.35545119598,272,262.928574596,0.550486536263
1093,21.3978556574,-21.5095652538,2,1093,7.96338608005,273,343.844546985,0.0175591980296
1097,22.52584862,-21.5426845982,2,1097,7.94699393687,274,329.377415344,0.161468951217
1101,24.0592610933,-21.2547482801,2,1101,8.07600467747,275,183.457517812,0.0987141633923
1109,23.6520830392,-21.6131408643,2,1109,8.05076973384,277,284.872234217,7.80557024916
1113,20.2369005307,-21.594229847,2,1113,8.20908404854,278,16.3917524357,0.698918860149
1121,25.3343382854,-21.3177221207,2,1121,8.16172436976,280,203.656196526,0.0896977883006
1125,21.0720876963,-21.2883518279,2,1125,8.06049950872,281,5.81725300791,16.4390104195
1129,22.3274211695,-21.54877762,2,1129,8.33900906033,282,187.16738295,0.0314393901355
1133,25.4458075649,-21.5954490455,2,1133,8.36033310047,283,177.751516153,0.206014112529
1137,22.712789301,-21.663672727,2,1137,8.0820710503,284,76.64470937,0.44194478063
1141,22.5997588207,-21.5118931253,2,1141,8.08799427673,285,222.522151668,0.883932653427
1145,24.2576736162,-21.4187336755,2,1145,8.3410635604,286,0.566337096359,24.4350329348
1149,20.9654128271,-21.2636953031,2,1149,7.91941412254,287,84.218551632,0.294090442957
1153,25.182510955,-21.6834801866,2,1153,8.09267564131,288,189.70611481,0.143222933661
1157,20.0831754887,-21.6544457848,2,1157,7.95532817675,289,71.6914509367,7.71549683639
1161,20.4445592566,-21.3712242606,2,1161,7.9335719257,290,87.7329100775,22.2291253046
1165,22.2554944582,-21.3643388404,2,1165,8.28198065127,291,157.105165568,0.0163304572564
1169,21.4961811374,-21.6369723287,2,1169,8.04492507526,292,20.0311951114,28.3121910559
1173,23.0757400693,-21.6514791434,2,1173,8.18211881166,293,74.9514169938,3.52866892868
1177,20.8608815415,-21.6860099095,2,1177,8.32923696632,294,26.5108059035,0.0436807278697
1181,23.849933008,-21.3756352803,2,1181,8.33039675806,295,287.433270946,0.0244896834483
1185,23.2346330228,-21.5600716376,2,1185,8.19047529302,296,180.897066041,0.0182561242224
1189,24.9794850546,-21.5793652661,2,1189,8.2126038277,297,94.1555305022,1.39754623513
1197,21.0263343298,-21.6394438446,2,1197,8.03878001262,299,55.828364029,0.68143146425
1201,23.1585965865,-21.4317965011,2,1201,8.23589009656,300,311.751979139,0.0422819539127
1205,21.4511324524,-21.6539826802,2,1205,7.98229437201,301,165.968361932,23.0733666808
1209,22.7372846736,-21.6671626093,2,1209,8.29141246288,302,202.22828686,0.994413569281
1213,20.6988920681,-21.3649865384,2,1213,8.14707390323,303,112.408655697,8.14478077272
1217,23.5988397684,-21.3041784275,2,1217,8.26864364377,304,87.5087165026,0.144638753859
1221,25.019809356,-21.467389035,2,1221,7.97865791447,305,99.6064298253,14.2852413543
1229,25.7037624322,-21.3492360325,2,1229,8.13101380627,307,205.190041752,0.247096034454
1233,23.4891762157,-21.6618710702,2,1233,8.15498024087,308,11.0688330191,5.68394270377
1237,23.0881418353,-21.5608418898,2,1237,8.23813504279,309,138.871661238,0.255550907043
1241,24.6602972715,-21.246380681,2,1241,7.99174477963,310,122.834575448,11.8259740747
1249,20.982725244,-21.680803527,2,1249,8.28663611406,312,312.69555856,0.0215785568555
1253,22.5653501312,-21.6985148283,2,1253,7.91087562154,313,278.150198344,0.477548395465
1261,23.4002095838,-21.4740592828,2,1261,8.37769365246,315,149.7356858,0.031587413502
1265,23.0546185381,-21.31878045,2,1265,8.16533136828,316,77.272468408,0.0446699487562
1269,22.7226710965,-21.3786252631,2,1269,7.92267203364,317,331.879171656,2.49817004213
1273,25.9460676318,-21.4784254425,2,1273,8.06365151115,318,293.21552903,26.4225899971
1277,25.400879314,-21.3450113909,2,1277,7.90021810309,319,329.003275651,0.0366795265185
1281,20.9085546754,-21.3949167957,2,1281,8.29113664115,320,75.8521173128,29.3153411761
1285,23.646048511,-21.6921351049,2,1285,7.99392851153,321,168.91256826,0.359955885889
1289,22.8692258803,-21.4665012028,2,1289,7.96140793226,322,116.466074993,4.93880065541
1293,24.9717466788,-21.2589441682,2,1293,8.23977770971,323,162.459236445,1.78987694319
1297,25.5765527057,-21.31210407,2,1297,7.91865412898,324,261.873018285,22.8761390201
1301,24.9725906489,-21.3734169575,2,1301,8.01816357675,325,260.957678775,8.99391175785
1305,20.1606022215,-21.38922494,2,1305,8.14515364167,326,229.417119141,0.189850462926
1309,25.3416249095,-21.2916847166,2,1309,8.38762367872,327,122.112547686,0.108362061887
1313,20.9857908794,-21.5542450868,2,1313,7.96327154532,328,80.6986892453,0.854910380539
1317,22.0038336476,-21.5029408942,2,1317,8.11472562097,329,168.375874702,0.326979249731
1329,21.1883185215,-21.5392989137,2,1329,8.03441155086,332,8.69722456146,0.449881974054
1333,21.0561562819,-21.6156351172,2,1333,8.2505621028,333,37.810617018,2.06921185907
1337,25.9546163179,-21.5618162904,2,1337,8.16735889262,334,46.4238675041,28.6056166949
1345,21.8650933147,-21.6487201645,2,1345,8.17854973449,336,128.269919899,26.3033137908
1349,22.4695014271,-21.3862089484,2,1349,7.98296561222,337,331.005464247,7.83494643487
1357,21.6236172849,-21.5288464937,2,1357,8.33341884671,339,137.071169251,0.808207335569
1361,20.6433063603,-21.22161597,2,1361,8.14983303207,340,7.70316242873,14.6334753072
1365,24.8661239951,-21.4901794176,2,1365,8.20308837189,341,21.5439157329,0.179246910169
1369,21.4758805262,-21.432133025,2,1369,8.14253258662,342,301.598756098,0.0582587942931
1373,23.8031102943,-21.2137775339,2,1373,8.34416714669,343,252.780977491,22.6185591632
1377,22.1626273409,-21.3449790616,2,1377,8.09665864244,344,33.5767223395,0.0764120419718
1385,21.4833253876,-21.3227198581,2,1385,8.06132007476,346,142.69843654,0.0188593286153
1389,24.9794431712,-21.4633431082,2,1389,7.95479088293,347,52.3061194954,0.0411278556471
1393,22.4669619338,-21.3392486347,2,1393,8.22178592421,348,354.573817921,3.79813919194
1397,20.5394875039,-21.5873580346,2,1397,8.35941749008,349,42.839456836,21.7577803442
1401,25.8484249991,-21.661544497,2,1401,8.19637090261,350,50.761532952,0.100596005146
1405,23.9141735842,-21.4004427847,2,1405,8.31138561602,351,307.410993158,0.271591956173
1409,23.9369335179,-21.4382084462,2,1409,7.99894704883,352,261.914559843,0.513888920134
1417,25.5981357126,-21.6413779489,2,1417,7.89476297042,354,223.714810501,1.70194708998
1421,25.2695395333,-21.2315743442,2,1421,8.00033014283,355,155.876373122,28.4579895039
1429,21.6736979666,-21.2176486154,2,1429,8.34226340656,357,222.483568433,20.6161938883
1437,24.5409249882,-21.5590847677,2,1437,8.18052738735,359,170.801996631,0.0159958073651
1441,23.053295481,-21.2300036199,2,1441,7.93380148704,360,1.84377225548,0.554384009585
1445,22.2516391319,-21.2195115091,2,1445,7.94822414196,361,138.361771506,2.90810504448
1457,25.8711790741,-21.6125107462,2,1457,7.93356241255,364,172.970714764,0.0179381836988
1465,22.3604025896,-21.3908819449,2,1465,8.27661982941,366,53.115843319,0.235472458001
1469,25.6090302302,-21.5520580485,2,1469,7.95608064397,367,25.2076483559,3.84252102942
1481,22.7571027608,-21.3040334676,2,1481,8.02625787658,370,259.590382409,0.290782591881
1485,25.9927424532,-21.3787407617,2,1485,8.17332894873,371,77.6055336587,3.3090705427
1489,25.781589105,-21.6464697105,2,1489,8.12834292413,372,87.4639315703,0.0999710954342
1493,20.0391176176,-21.5902867694,2,1493,8.16817392042,373,220.413146909,1.80643636453
1497,25.0757310237,-21.5566859861,2,1497,8.11100372325,374,283.952473032,26.559013442
1501,22.1748868034,-21.4632324083,2,1501,8.23682750782,375,245.448566436,0.999028317512
1505,22.3837196897,-21.5847154529,2,1505,8.24897814446,376,191.48222183,1.44484498005
1509,21.7667578759,-21.5511948704,2,1509,8.26812853862,377,158.02996335,0.680972196944
1513,23.6887769999,-21.4242614648,2,1513,7.90870313004,378,356.104899991,0.425679428784
1517,21.0598134766,-21.6285652307,2,1517,8.22730281158,379,224.219592374,29.7508597589
1521,21.2502911036,-21.3233423175,2,1521,8.12861394851,380,330.728994399,0.041006108527
